,epoch,loss_mean,loss_std,proposal_width,acceptance_rate,walltime
0,0,3.557987486641305,0.8194009407255238,"tensor(0.2623, device='cuda:0')","tensor(0.4890, device='cuda:0', dtype=torch.float32)",0.21968387400011125
1,1,3.489199731416342,0.7357770626343013,"tensor(0.2650, device='cuda:0')","tensor(0.5063, device='cuda:0', dtype=torch.float32)",0.060115041998869856
2,2,3.437885596418165,0.6937169127615328,"tensor(0.2678, device='cuda:0')","tensor(0.5059, device='cuda:0', dtype=torch.float32)",0.06048588200064842
3,3,3.3809545969558297,0.661414010881083,"tensor(0.2604, device='cuda:0')","tensor(0.4988, device='cuda:0', dtype=torch.float32)",0.05700215000069875
4,4,3.303355268452232,0.6237928647192178,"tensor(0.2696, device='cuda:0')","tensor(0.5037, device='cuda:0', dtype=torch.float32)",0.04418816300130857
5,5,3.230538481902869,0.5975054809047495,"tensor(0.2763, device='cuda:0')","tensor(0.5066, device='cuda:0', dtype=torch.float32)",0.04510811199907039
6,6,3.174682058997468,0.566607223111314,"tensor(0.2725, device='cuda:0')","tensor(0.4973, device='cuda:0', dtype=torch.float32)",0.04352958100025717
7,7,3.120764117475394,0.5499080172597782,"tensor(0.2758, device='cuda:0')","tensor(0.4954, device='cuda:0', dtype=torch.float32)",0.04432112499853247
8,8,3.0628303839406863,0.5451117359943188,"tensor(0.2759, device='cuda:0')","tensor(0.4900, device='cuda:0', dtype=torch.float32)",0.04383563400006096
9,9,3.009960198609533,0.5190788368223701,"tensor(0.2824, device='cuda:0')","tensor(0.4939, device='cuda:0', dtype=torch.float32)",0.043784289999166504
10,10,2.971977858488854,0.5035594516394616,"tensor(0.2926, device='cuda:0')","tensor(0.5164, device='cuda:0', dtype=torch.float32)",0.04410626499884529
11,11,2.9207943975936104,0.4914334536412557,"tensor(0.2911, device='cuda:0')","tensor(0.5129, device='cuda:0', dtype=torch.float32)",0.04455579400018905
12,12,2.879890389604175,0.4836838711128086,"tensor(0.2872, device='cuda:0')","tensor(0.5005, device='cuda:0', dtype=torch.float32)",0.04445976600072754
13,13,2.8303095923603268,0.467414657643555,"tensor(0.2923, device='cuda:0')","tensor(0.5085, device='cuda:0', dtype=torch.float32)",0.044604013999560266
14,14,2.790256931410611,0.45725117857762654,"tensor(0.2886, device='cuda:0')","tensor(0.5027, device='cuda:0', dtype=torch.float32)",0.044013900000209105
15,15,2.754908304450858,0.45079929006445363,"tensor(0.2820, device='cuda:0')","tensor(0.4844, device='cuda:0', dtype=torch.float32)",0.0435865700001159
16,16,2.7051507010370375,0.44645295363446535,"tensor(0.2937, device='cuda:0')","tensor(0.5168, device='cuda:0', dtype=torch.float32)",0.04442883799856645
17,17,2.685280004986996,0.4350350820133752,"tensor(0.2891, device='cuda:0')","tensor(0.4854, device='cuda:0', dtype=torch.float32)",0.04446452200136264
18,18,2.6372018765511656,0.42747643609091457,"tensor(0.2926, device='cuda:0')","tensor(0.5195, device='cuda:0', dtype=torch.float32)",0.04369629999928293
19,19,2.616506431775695,0.4231918789862552,"tensor(0.2820, device='cuda:0')","tensor(0.4971, device='cuda:0', dtype=torch.float32)",0.04384384699915245
20,20,2.5818619217562278,0.41298878584883025,"tensor(0.2891, device='cuda:0')","tensor(0.5088, device='cuda:0', dtype=torch.float32)",0.04475352599911275
21,21,2.555500478031946,0.4122414810881689,"tensor(0.2852, device='cuda:0')","tensor(0.4973, device='cuda:0', dtype=torch.float32)",0.04400368799906573
22,22,2.524933761357009,0.40866194639623993,"tensor(0.2797, device='cuda:0')","tensor(0.4946, device='cuda:0', dtype=torch.float32)",0.044574125999133685
23,23,2.504007747586421,0.40374009199894645,"tensor(0.2872, device='cuda:0')","tensor(0.5127, device='cuda:0', dtype=torch.float32)",0.044827058000009856
24,24,2.4807159430158747,0.40491223939952603,"tensor(0.2720, device='cuda:0')","tensor(0.4785, device='cuda:0', dtype=torch.float32)",0.04342906700003368
25,25,2.461580748705402,0.3934342740661638,"tensor(0.2733, device='cuda:0')","tensor(0.4844, device='cuda:0', dtype=torch.float32)",0.04469804799919075
26,26,2.433948305564771,0.3951204324830983,"tensor(0.2746, device='cuda:0')","tensor(0.4995, device='cuda:0', dtype=torch.float32)",0.0445136590005859
27,27,2.416674709297893,0.3882641255872968,"tensor(0.2784, device='cuda:0')","tensor(0.5183, device='cuda:0', dtype=torch.float32)",0.05454781500156969
28,28,2.3991516021996695,0.38489344636984096,"tensor(0.2774, device='cuda:0')","tensor(0.5029, device='cuda:0', dtype=torch.float32)",0.043390425000325195
29,29,2.378460403703743,0.37383060673044,"tensor(0.2722, device='cuda:0')","tensor(0.4973, device='cuda:0', dtype=torch.float32)",0.044509217999802786
30,30,2.3696268696264364,0.37341680602353466,"tensor(0.2654, device='cuda:0')","tensor(0.4907, device='cuda:0', dtype=torch.float32)",0.04357254699971236
31,31,2.3521925403627426,0.36399409996995463,"tensor(0.2651, device='cuda:0')","tensor(0.5098, device='cuda:0', dtype=torch.float32)",0.04313088699927903
32,32,2.3409615064570204,0.3574422369267523,"tensor(0.2648, device='cuda:0')","tensor(0.4990, device='cuda:0', dtype=torch.float32)",0.04384420700080227
33,33,2.3217214328395404,0.3556950134467273,"tensor(0.2606, device='cuda:0')","tensor(0.5085, device='cuda:0', dtype=torch.float32)",0.04479142800119007
34,34,2.312931622344644,0.3520881990112986,"tensor(0.2586, device='cuda:0')","tensor(0.4968, device='cuda:0', dtype=torch.float32)",0.04454278700177383
35,35,2.305999808869745,0.3371963608910613,"tensor(0.2562, device='cuda:0')","tensor(0.5039, device='cuda:0', dtype=torch.float32)",0.04454696499851707
36,36,2.2931527001377265,0.33611975281976536,"tensor(0.2552, device='cuda:0')","tensor(0.4858, device='cuda:0', dtype=torch.float32)",0.04489448700041976
