,epoch,loss_mean,loss_std,proposal_width,acceptance_rate,walltime
0,0,2.015861988067627,0.6473250389099121,"tensor(0.3297, device='cuda:0')","tensor(0.4954, device='cuda:0')",0.014054343999305274
1,1,1.9601702690124512,0.5839206576347351,"tensor(0.3301, device='cuda:0')","tensor(0.4888, device='cuda:0')",0.012583265001012478
2,2,1.9054780006408691,0.5285907983779907,"tensor(0.3191, device='cuda:0')","tensor(0.4961, device='cuda:0')",0.011953253000683617
3,3,1.850374460220337,0.4898695945739746,"tensor(0.3344, device='cuda:0')","tensor(0.5161, device='cuda:0')",0.01111336299800314
4,4,1.80592942237854,0.46523144841194153,"tensor(0.3386, device='cuda:0')","tensor(0.5007, device='cuda:0')",0.011112455998954829
5,5,1.7630276679992676,0.42658019065856934,"tensor(0.3286, device='cuda:0')","tensor(0.4934, device='cuda:0')",0.011970108000241453
6,6,1.7202963829040527,0.3976157605648041,"tensor(0.3309, device='cuda:0')","tensor(0.4917, device='cuda:0')",0.012995181001315359
7,7,1.673236608505249,0.3827897608280182,"tensor(0.3261, device='cuda:0')","tensor(0.4954, device='cuda:0')",0.011528500999702374
8,8,1.6413154602050781,0.364682137966156,"tensor(0.3257, device='cuda:0')","tensor(0.5037, device='cuda:0')",0.011356597002304625
9,9,1.6052957773208618,0.34550151228904724,"tensor(0.3385, device='cuda:0')","tensor(0.5063, device='cuda:0')",0.011490013002912747
10,10,1.572619915008545,0.33024004101753235,"tensor(0.3304, device='cuda:0')","tensor(0.4934, device='cuda:0')",0.011867065000842558
11,11,1.5373119115829468,0.3336537778377533,"tensor(0.3250, device='cuda:0')","tensor(0.4861, device='cuda:0')",0.011299556001176825
12,12,1.5069968700408936,0.31544578075408936,"tensor(0.3312, device='cuda:0')","tensor(0.4954, device='cuda:0')",0.01082768599735573
13,13,1.479215383529663,0.3092682659626007,"tensor(0.3277, device='cuda:0')","tensor(0.4800, device='cuda:0')",0.012464764000469586
14,14,1.4512841701507568,0.2925751507282257,"tensor(0.3311, device='cuda:0')","tensor(0.5049, device='cuda:0')",0.01255248200322967
15,15,1.4162280559539795,0.292075514793396,"tensor(0.3398, device='cuda:0')","tensor(0.4990, device='cuda:0')",0.011930684002436465
16,16,1.3869307041168213,0.28378161787986755,"tensor(0.3453, device='cuda:0')","tensor(0.4993, device='cuda:0')",0.012494801998400362
17,17,1.364465594291687,0.275924950838089,"tensor(0.3312, device='cuda:0')","tensor(0.5010, device='cuda:0')",0.01352614499774063
18,18,1.3345756530761719,0.26657962799072266,"tensor(0.3481, device='cuda:0')","tensor(0.5125, device='cuda:0')",0.011906148996786214
19,19,1.3099515438079834,0.2637549936771393,"tensor(0.3455, device='cuda:0')","tensor(0.4993, device='cuda:0')",0.012104430999897886
20,20,1.2841607332229614,0.259161114692688,"tensor(0.3448, device='cuda:0')","tensor(0.4998, device='cuda:0')",0.011461377998784883
21,21,1.2549242973327637,0.2573274075984955,"tensor(0.3369, device='cuda:0')","tensor(0.4819, device='cuda:0')",0.01078847600001609
22,22,1.2261589765548706,0.2523767054080963,"tensor(0.3290, device='cuda:0')","tensor(0.4780, device='cuda:0')",0.011837086000014096
23,23,1.1965248584747314,0.252989262342453,"tensor(0.3467, device='cuda:0')","tensor(0.5020, device='cuda:0')",0.011504800000693649
24,24,1.1834189891815186,0.2561086118221283,"tensor(0.3368, device='cuda:0')","tensor(0.4983, device='cuda:0')",0.011359946998709347
25,25,1.1590900421142578,0.24738261103630066,"tensor(0.3540, device='cuda:0')","tensor(0.5127, device='cuda:0')",0.011823324999568285
26,26,1.1459600925445557,0.25053343176841736,"tensor(0.3407, device='cuda:0')","tensor(0.5115, device='cuda:0')",0.013563593998696888
27,27,1.121198058128357,0.24814118444919586,"tensor(0.3439, device='cuda:0')","tensor(0.5056, device='cuda:0')",0.012407605998305371
28,28,1.0976747274398804,0.24881267547607422,"tensor(0.3376, device='cuda:0')","tensor(0.5071, device='cuda:0')",0.01184057999853394
29,29,1.0769588947296143,0.24891076982021332,"tensor(0.3432, device='cuda:0')","tensor(0.4995, device='cuda:0')",0.011109481001767563
30,30,1.0654270648956299,0.24912366271018982,"tensor(0.3406, device='cuda:0')","tensor(0.4854, device='cuda:0')",0.01229720300034387
31,31,1.0477018356323242,0.24890798330307007,"tensor(0.3401, device='cuda:0')","tensor(0.4875, device='cuda:0')",0.012653505000344012
32,32,1.035477876663208,0.25007641315460205,"tensor(0.3487, device='cuda:0')","tensor(0.4973, device='cuda:0')",0.01245193599970662
33,33,1.022987961769104,0.24604080617427826,"tensor(0.3519, device='cuda:0')","tensor(0.4980, device='cuda:0')",0.011453511000581784
34,34,1.0013036727905273,0.24591219425201416,"tensor(0.3471, device='cuda:0')","tensor(0.5125, device='cuda:0')",0.012227819999679923
35,35,0.9896059036254883,0.24186936020851135,"tensor(0.3415, device='cuda:0')","tensor(0.4897, device='cuda:0')",0.01284596799814608
36,36,0.9896267652511597,0.24077941477298737,"tensor(0.3560, device='cuda:0')","tensor(0.5132, device='cuda:0')",0.014982549000706058
37,37,0.9723764657974243,0.238867849111557,"tensor(0.3555, device='cuda:0')","tensor(0.4988, device='cuda:0')",0.011900981000508182
38,38,0.9578197002410889,0.23566478490829468,"tensor(0.3504, device='cuda:0')","tensor(0.5212, device='cuda:0')",0.011336701998516219
39,39,0.9355072379112244,0.23702602088451385,"tensor(0.3474, device='cuda:0')","tensor(0.4946, device='cuda:0')",0.011124159998871619
40,40,0.9288132190704346,0.23842951655387878,"tensor(0.3364, device='cuda:0')","tensor(0.4912, device='cuda:0')",0.011260765000770334
41,41,0.9236125349998474,0.23247376084327698,"tensor(0.3452, device='cuda:0')","tensor(0.5044, device='cuda:0')",0.011935988000914222
42,42,0.9137138724327087,0.23277701437473297,"tensor(0.3487, device='cuda:0')","tensor(0.5249, device='cuda:0')",0.011547064001206309
43,43,0.9021011590957642,0.23332655429840088,"tensor(0.3416, device='cuda:0')","tensor(0.4949, device='cuda:0')",0.01090363200273714
44,44,0.8906869888305664,0.23195472359657288,"tensor(0.3615, device='cuda:0')","tensor(0.5085, device='cuda:0')",0.011544520002644276
45,45,0.8900641202926636,0.23172347247600555,"tensor(0.3421, device='cuda:0')","tensor(0.4919, device='cuda:0')",0.011834411998279393
46,46,0.8720459342002869,0.22837471961975098,"tensor(0.3486, device='cuda:0')","tensor(0.4988, device='cuda:0')",0.011899868997716112
47,47,0.862763524055481,0.22662772238254547,"tensor(0.3377, device='cuda:0')","tensor(0.4878, device='cuda:0')",0.01120322999850032
48,48,0.8622442483901978,0.22178387641906738,"tensor(0.3566, device='cuda:0')","tensor(0.5142, device='cuda:0')",0.01209415099947364
49,49,0.851048469543457,0.22336144745349884,"tensor(0.3644, device='cuda:0')","tensor(0.5203, device='cuda:0')",0.011387462000129744
50,50,0.8486681580543518,0.2225232869386673,"tensor(0.3566, device='cuda:0')","tensor(0.4995, device='cuda:0')",0.011315436000586487
51,51,0.8437292575836182,0.21797135472297668,"tensor(0.3519, device='cuda:0')","tensor(0.5112, device='cuda:0')",0.01093466399834142
52,52,0.8347092866897583,0.21988187730312347,"tensor(0.3402, device='cuda:0')","tensor(0.4976, device='cuda:0')",0.01134114500018768
53,53,0.8206996917724609,0.21631762385368347,"tensor(0.3555, device='cuda:0')","tensor(0.5076, device='cuda:0')",0.011691454998072004
