,epoch,loss_mean,loss_std,proposal_width,acceptance_rate,walltime
0,0,62.78268814086914,2.4513800144195557,"tensor(0.0292, device='cuda:0')","tensor(0.2942, device='cuda:0')",0.05865523899956315
1,1,62.23868942260742,2.3836429119110107,"tensor(5.4380e-06, device='cuda:0')","tensor(0.1736, device='cuda:0')",0.055331637000563205
2,2,61.70306396484375,2.3173673152923584,"tensor(5.4246e-09, device='cuda:0')","tensor(0.4661, device='cuda:0')",0.05477309699926991
3,3,61.179874420166016,2.2547149658203125,"tensor(2.3240e-11, device='cuda:0')","tensor(0.3669, device='cuda:0')",0.05140540800130111
4,4,60.66908645629883,2.1955676078796387,"tensor(1.2801e-13, device='cuda:0')","tensor(0.3708, device='cuda:0')",0.05256360100065649
5,5,60.170616149902344,2.1398203372955322,"tensor(1.5566e-15, device='cuda:0')","tensor(0.3909, device='cuda:0')",0.050454452000849415
6,6,59.684349060058594,2.0873680114746094,"tensor(1.4316e-17, device='cuda:0')","tensor(0.3818, device='cuda:0')",0.048286770999766304
7,7,59.21015167236328,2.038102388381958,"tensor(1.7113e-19, device='cuda:0')","tensor(0.3958, device='cuda:0')",0.04957460000150604
8,8,58.74787139892578,1.9919060468673706,"tensor(1.9481e-21, device='cuda:0')","tensor(0.3850, device='cuda:0')",0.04859883500103024
9,9,58.29732894897461,1.9486501216888428,"tensor(2.8464e-23, device='cuda:0')","tensor(0.3909, device='cuda:0')",0.04911880500003463
10,10,57.85832214355469,1.9081960916519165,"tensor(5.6276e-25, device='cuda:0')","tensor(0.4026, device='cuda:0')",0.06502711199937039
11,11,57.43064498901367,1.8703997135162354,"tensor(9.6374e-27, device='cuda:0')","tensor(0.3999, device='cuda:0')",0.048169431000133045
12,12,57.014068603515625,1.835114598274231,"tensor(1.7287e-28, device='cuda:0')","tensor(0.3979, device='cuda:0')",0.051734676000705804
13,13,56.608367919921875,1.8021942377090454,"tensor(3.1814e-30, device='cuda:0')","tensor(0.3953, device='cuda:0')",0.049090318998423754
14,14,56.21329879760742,1.7714937925338745,"tensor(4.9626e-32, device='cuda:0')","tensor(0.3948, device='cuda:0')",0.048660956001185696
15,15,55.82863235473633,1.7428730726242065,"tensor(8.0022e-34, device='cuda:0')","tensor(0.3997, device='cuda:0')",0.04954686200107972
