,epoch,loss_mean,loss_std,proposal_width,acceptance_rate,walltime
58,58,1.7032896280288696,0.25113269686698914,"tensor(0.2491, device='cuda:0')","tensor(0.5034, device='cuda:0')",0.011443741001130547
59,59,1.693403959274292,0.24722392857074738,"tensor(0.2493, device='cuda:0')","tensor(0.4976, device='cuda:0')",0.012253185999725247
60,60,1.6880555152893066,0.2471737563610077,"tensor(0.2611, device='cuda:0')","tensor(0.5149, device='cuda:0')",0.011438921999797458
61,61,1.6859478950500488,0.2514387369155884,"tensor(0.2591, device='cuda:0')","tensor(0.5085, device='cuda:0')",0.011344515001837863
62,62,1.6734715700149536,0.25331076979637146,"tensor(0.2586, device='cuda:0')","tensor(0.4995, device='cuda:0')",0.01162592399850837
63,63,1.6611675024032593,0.251859575510025,"tensor(0.2530, device='cuda:0')","tensor(0.4829, device='cuda:0')",0.011758434997318545
64,64,1.6634260416030884,0.2507516145706177,"tensor(0.2631, device='cuda:0')","tensor(0.5144, device='cuda:0')",0.011438802997872699
65,65,1.6580004692077637,0.2501688301563263,"tensor(0.2628, device='cuda:0')","tensor(0.5027, device='cuda:0')",0.011576826000236906
66,66,1.6559698581695557,0.249915212392807,"tensor(0.2595, device='cuda:0')","tensor(0.5198, device='cuda:0')",0.011668611998175038
67,67,1.6355297565460205,0.24962206184864044,"tensor(0.2558, device='cuda:0')","tensor(0.4939, device='cuda:0')",0.011288210000202525
68,68,1.630816102027893,0.2478657364845276,"tensor(0.2551, device='cuda:0')","tensor(0.4946, device='cuda:0')",0.011621491001278628
69,69,1.625002384185791,0.2540179491043091,"tensor(0.2597, device='cuda:0')","tensor(0.4966, device='cuda:0')",0.01168467800016515
70,70,1.6160972118377686,0.24776393175125122,"tensor(0.2621, device='cuda:0')","tensor(0.5024, device='cuda:0')",0.011729735000699293
71,71,1.6140867471694946,0.2556045949459076,"tensor(0.2603, device='cuda:0')","tensor(0.4966, device='cuda:0')",0.01155545700021321
72,72,1.606796383857727,0.2532174587249756,"tensor(0.2608, device='cuda:0')","tensor(0.5078, device='cuda:0')",0.011384289999114117
73,73,1.598801612854004,0.2510201632976532,"tensor(0.2519, device='cuda:0')","tensor(0.4829, device='cuda:0')",0.012128849997679936
74,74,1.592461109161377,0.250662237405777,"tensor(0.2690, device='cuda:0')","tensor(0.5090, device='cuda:0')",0.01170383899807348
75,75,1.5859591960906982,0.24749833345413208,"tensor(0.2623, device='cuda:0')","tensor(0.5000, device='cuda:0')",0.011392054999305401
76,76,1.5829923152923584,0.2485685646533966,"tensor(0.2623, device='cuda:0')","tensor(0.4912, device='cuda:0')",0.01151453900092747
77,77,1.5758275985717773,0.24608635902404785,"tensor(0.2645, device='cuda:0')","tensor(0.4863, device='cuda:0')",0.011884137999004452
78,78,1.564427375793457,0.2526578903198242,"tensor(0.2662, device='cuda:0')","tensor(0.5022, device='cuda:0')",0.011548026999662397
79,79,1.5572500228881836,0.2500150203704834,"tensor(0.2628, device='cuda:0')","tensor(0.4888, device='cuda:0')",0.011283418996754335
80,80,1.5469369888305664,0.24862758815288544,"tensor(0.2618, device='cuda:0')","tensor(0.4849, device='cuda:0')",0.011483760998089565
81,81,1.5448120832443237,0.24769124388694763,"tensor(0.2719, device='cuda:0')","tensor(0.5020, device='cuda:0')",0.011563406998902792
82,82,1.540467381477356,0.24813765287399292,"tensor(0.2711, device='cuda:0')","tensor(0.5090, device='cuda:0')",0.011579512000025716
83,83,1.5402517318725586,0.24911686778068542,"tensor(0.2755, device='cuda:0')","tensor(0.5098, device='cuda:0')",0.01127323000036995
84,84,1.5285494327545166,0.24743133783340454,"tensor(0.2621, device='cuda:0')","tensor(0.5037, device='cuda:0')",0.011826751000626246
85,85,1.5313446521759033,0.2467154562473297,"tensor(0.2673, device='cuda:0')","tensor(0.5110, device='cuda:0')",0.01178273299956345
86,86,1.5256004333496094,0.24657042324543,"tensor(0.2648, device='cuda:0')","tensor(0.5049, device='cuda:0')",0.01180038199890987
87,87,1.5245521068572998,0.2484099268913269,"tensor(0.2703, device='cuda:0')","tensor(0.4949, device='cuda:0')",0.011088916999142384
88,88,1.5200104713439941,0.24246957898139954,"tensor(0.2599, device='cuda:0')","tensor(0.4954, device='cuda:0')",0.012432088999048574
89,89,1.5056461095809937,0.2473924160003662,"tensor(0.2642, device='cuda:0')","tensor(0.4890, device='cuda:0')",0.011768255000788486
90,90,1.5037519931793213,0.2495342195034027,"tensor(0.2677, device='cuda:0')","tensor(0.4980, device='cuda:0')",0.011413682001148118
91,91,1.5046305656433105,0.2469758242368698,"tensor(0.2668, device='cuda:0')","tensor(0.4961, device='cuda:0')",0.011067158997320803
92,92,1.4994279146194458,0.25280827283859253,"tensor(0.2742, device='cuda:0')","tensor(0.4998, device='cuda:0')",0.011905130002560327
93,93,1.501269817352295,0.24841468036174774,"tensor(0.2768, device='cuda:0')","tensor(0.5115, device='cuda:0')",0.011229223000555066
94,94,1.4842983484268188,0.25178226828575134,"tensor(0.2710, device='cuda:0')","tensor(0.4883, device='cuda:0')",0.012238624000019627
95,95,1.4849880933761597,0.2500331997871399,"tensor(0.2729, device='cuda:0')","tensor(0.4927, device='cuda:0')",0.012143875999754528
96,96,1.4795563220977783,0.24764834344387054,"tensor(0.2635, device='cuda:0')","tensor(0.4858, device='cuda:0')",0.012600404003023868
97,97,1.4770495891571045,0.2508247196674347,"tensor(0.2779, device='cuda:0')","tensor(0.4902, device='cuda:0')",0.012875619002443273
98,98,1.4671800136566162,0.25090596079826355,"tensor(0.2710, device='cuda:0')","tensor(0.4958, device='cuda:0')",0.011498001997097163
99,99,1.4642419815063477,0.2529396414756775,"tensor(0.2710, device='cuda:0')","tensor(0.5066, device='cuda:0')",0.011589567999180872
100,100,1.4601364135742188,0.2537548840045929,"tensor(0.2670, device='cuda:0')","tensor(0.4971, device='cuda:0')",0.011108500002592336
101,101,1.4521830081939697,0.2566658854484558,"tensor(0.2717, device='cuda:0')","tensor(0.5056, device='cuda:0')",0.011282611998467473
102,102,1.4513877630233765,0.2527257800102234,"tensor(0.2743, device='cuda:0')","tensor(0.5095, device='cuda:0')",0.011299390000203857
103,103,1.4514964818954468,0.25146543979644775,"tensor(0.2752, device='cuda:0')","tensor(0.5029, device='cuda:0')",0.01143259599848534
104,104,1.4504462480545044,0.2519308626651764,"tensor(0.2776, device='cuda:0')","tensor(0.4983, device='cuda:0')",0.011118202997749904
105,105,1.4460668563842773,0.25005894899368286,"tensor(0.2791, device='cuda:0')","tensor(0.4995, device='cuda:0')",0.012700789997325046
106,106,1.4407694339752197,0.25123903155326843,"tensor(0.2688, device='cuda:0')","tensor(0.4888, device='cuda:0')",0.012161260001448682
107,107,1.435840129852295,0.2525196075439453,"tensor(0.2718, device='cuda:0')","tensor(0.4932, device='cuda:0')",0.011837161000585184
108,108,1.43526029586792,0.25474268198013306,"tensor(0.2660, device='cuda:0')","tensor(0.4866, device='cuda:0')",0.012102290002076188
109,109,1.4271948337554932,0.2523876428604126,"tensor(0.2731, device='cuda:0')","tensor(0.5051, device='cuda:0')",0.012893322000309126
110,110,1.422260046005249,0.2500658929347992,"tensor(0.2827, device='cuda:0')","tensor(0.5112, device='cuda:0')",0.013025152999034617
111,111,1.4263556003570557,0.24714763462543488,"tensor(0.2734, device='cuda:0')","tensor(0.4890, device='cuda:0')",0.012966184000106296
112,112,1.4232059717178345,0.2561049461364746,"tensor(0.2714, device='cuda:0')","tensor(0.5015, device='cuda:0')",0.012037383999995654
113,113,1.422829031944275,0.2501290440559387,"tensor(0.2747, device='cuda:0')","tensor(0.4922, device='cuda:0')",0.011897152002347866
114,114,1.4143714904785156,0.2508304715156555,"tensor(0.2748, device='cuda:0')","tensor(0.5020, device='cuda:0')",0.01294161899932078
115,115,1.4128828048706055,0.2500647008419037,"tensor(0.2746, device='cuda:0')","tensor(0.4990, device='cuda:0')",0.013149340000381926
116,116,1.4090018272399902,0.25282612442970276,"tensor(0.2800, device='cuda:0')","tensor(0.5068, device='cuda:0')",0.01196170399998664
117,117,1.4024343490600586,0.25553271174430847,"tensor(0.2703, device='cuda:0')","tensor(0.4858, device='cuda:0')",0.011323202001221944
118,118,1.4046227931976318,0.25644147396087646,"tensor(0.2827, device='cuda:0')","tensor(0.5029, device='cuda:0')",0.011013220999302575
119,119,1.396377682685852,0.2545985281467438,"tensor(0.2731, device='cuda:0')","tensor(0.4871, device='cuda:0')",0.0249041679999209
120,120,1.3971115350723267,0.2582482099533081,"tensor(0.2737, device='cuda:0')","tensor(0.4988, device='cuda:0')",0.01140340999700129
121,121,1.3945173025131226,0.2541813552379608,"tensor(0.2826, device='cuda:0')","tensor(0.5007, device='cuda:0')",0.011261027000728063
122,122,1.3867433071136475,0.2560124695301056,"tensor(0.2810, device='cuda:0')","tensor(0.5046, device='cuda:0')",0.011214449001272442
123,123,1.3819197416305542,0.25542375445365906,"tensor(0.2800, device='cuda:0')","tensor(0.5068, device='cuda:0')",0.01109310399988317
124,124,1.3910199403762817,0.25270402431488037,"tensor(0.2765, device='cuda:0')","tensor(0.4883, device='cuda:0')",0.010998018002283061
125,125,1.3835947513580322,0.2536267340183258,"tensor(0.2808, device='cuda:0')","tensor(0.4980, device='cuda:0')",0.011504466998303542
126,126,1.3785533905029297,0.2597826421260834,"tensor(0.2765, device='cuda:0')","tensor(0.4988, device='cuda:0')",0.010917423998762388
127,127,1.3738902807235718,0.2541915476322174,"tensor(0.2767, device='cuda:0')","tensor(0.4971, device='cuda:0')",0.011627780000708299
128,128,1.3749864101409912,0.25763291120529175,"tensor(0.2773, device='cuda:0')","tensor(0.5171, device='cuda:0')",0.011173259001225233
129,129,1.3734557628631592,0.2568291127681732,"tensor(0.2678, device='cuda:0')","tensor(0.4734, device='cuda:0')",0.010891709000134142
130,130,1.3719768524169922,0.25036436319351196,"tensor(0.2850, device='cuda:0')","tensor(0.5088, device='cuda:0')",0.011385226996935671
131,131,1.3678792715072632,0.254334419965744,"tensor(0.2785, device='cuda:0')","tensor(0.4832, device='cuda:0')",0.011250288000155706
132,132,1.3596999645233154,0.25683867931365967,"tensor(0.2731, device='cuda:0')","tensor(0.4978, device='cuda:0')",0.011278367997874739
133,133,1.3534865379333496,0.26564761996269226,"tensor(0.2824, device='cuda:0')","tensor(0.5046, device='cuda:0')",0.011113556000054814
134,134,1.3549976348876953,0.2591524124145508,"tensor(0.2808, device='cuda:0')","tensor(0.4978, device='cuda:0')",0.011189790999196703
135,135,1.3598721027374268,0.26425430178642273,"tensor(0.2799, device='cuda:0')","tensor(0.4922, device='cuda:0')",0.011352441997587448
136,136,1.3556157350540161,0.2561385929584503,"tensor(0.2760, device='cuda:0')","tensor(0.5051, device='cuda:0')",0.011271391002082964
137,137,1.3526639938354492,0.2609337270259857,"tensor(0.2848, device='cuda:0')","tensor(0.5081, device='cuda:0')",0.011100168001576094
138,138,1.354032278060913,0.2564847767353058,"tensor(0.2792, device='cuda:0')","tensor(0.5037, device='cuda:0')",0.011323610000545159
139,139,1.34663987159729,0.2591559588909149,"tensor(0.2768, device='cuda:0')","tensor(0.4973, device='cuda:0')",0.011187364998477278
140,140,1.3457815647125244,0.25859999656677246,"tensor(0.2801, device='cuda:0')","tensor(0.5024, device='cuda:0')",0.01109097200242104
141,141,1.3419840335845947,0.2584737241268158,"tensor(0.2758, device='cuda:0')","tensor(0.4880, device='cuda:0')",0.01112667499910458
142,142,1.3436014652252197,0.26077884435653687,"tensor(0.2821, device='cuda:0')","tensor(0.4941, device='cuda:0')",0.011107297999842558
143,143,1.342827558517456,0.2650255560874939,"tensor(0.2817, device='cuda:0')","tensor(0.5059, device='cuda:0')",0.011382058997696731
144,144,1.3422574996948242,0.26471155881881714,"tensor(0.2770, device='cuda:0')","tensor(0.4851, device='cuda:0')",0.011414167998736957
145,145,1.331465244293213,0.2625163495540619,"tensor(0.2755, device='cuda:0')","tensor(0.5024, device='cuda:0')",0.01128391800011741
146,146,1.3400976657867432,0.25851017236709595,"tensor(0.2746, device='cuda:0')","tensor(0.4985, device='cuda:0')",0.011191598998266272
147,147,1.3350460529327393,0.261155903339386,"tensor(0.2807, device='cuda:0')","tensor(0.5042, device='cuda:0')",0.011108227001386695
148,148,1.339296579360962,0.2624559998512268,"tensor(0.2760, device='cuda:0')","tensor(0.5022, device='cuda:0')",0.011133869000332197
149,149,1.3272936344146729,0.26252901554107666,"tensor(0.2793, device='cuda:0')","tensor(0.4910, device='cuda:0')",0.011030390000087209
150,150,1.3299825191497803,0.2624342441558838,"tensor(0.2889, device='cuda:0')","tensor(0.5359, device='cuda:0')",0.011381078998965677
151,151,1.3270213603973389,0.267497718334198,"tensor(0.2766, device='cuda:0')","tensor(0.4924, device='cuda:0')",0.011082668999733869
152,152,1.3214436769485474,0.2614995241165161,"tensor(0.2809, device='cuda:0')","tensor(0.5063, device='cuda:0')",0.015630236997822067
153,153,1.331207275390625,0.26010996103286743,"tensor(0.2725, device='cuda:0')","tensor(0.4841, device='cuda:0')",0.01124677299958421
154,154,1.3217198848724365,0.25769078731536865,"tensor(0.2758, device='cuda:0')","tensor(0.5105, device='cuda:0')",0.011027530003048014
155,155,1.321202278137207,0.2645094692707062,"tensor(0.2846, device='cuda:0')","tensor(0.4990, device='cuda:0')",0.011289299000054598
156,156,1.3126927614212036,0.26555609703063965,"tensor(0.2799, device='cuda:0')","tensor(0.4849, device='cuda:0')",0.011030428999220021
157,157,1.3230481147766113,0.2591027319431305,"tensor(0.2815, device='cuda:0')","tensor(0.4998, device='cuda:0')",0.011019071000191616
158,158,1.3189418315887451,0.2640703022480011,"tensor(0.2722, device='cuda:0')","tensor(0.4893, device='cuda:0')",0.011722441999154398
159,159,1.3180227279663086,0.2670961618423462,"tensor(0.2850, device='cuda:0')","tensor(0.5105, device='cuda:0')",0.010929465999652166
160,160,1.3075350522994995,0.25975972414016724,"tensor(0.2851, device='cuda:0')","tensor(0.4976, device='cuda:0')",0.011286729997664224
161,161,1.3044464588165283,0.2627713084220886,"tensor(0.2828, device='cuda:0')","tensor(0.5068, device='cuda:0')",0.011077783998189261
162,162,1.3108233213424683,0.2634848356246948,"tensor(0.2875, device='cuda:0')","tensor(0.4963, device='cuda:0')",0.010780055999930482
163,163,1.3030508756637573,0.25843390822410583,"tensor(0.2901, device='cuda:0')","tensor(0.5046, device='cuda:0')",0.011430056001699995
164,164,1.3030290603637695,0.2688736617565155,"tensor(0.2863, device='cuda:0')","tensor(0.5076, device='cuda:0')",0.011430077996919863
165,165,1.3009861707687378,0.26644712686538696,"tensor(0.2876, device='cuda:0')","tensor(0.5051, device='cuda:0')",0.011038433000067016
166,166,1.3029567003250122,0.2719775438308716,"tensor(0.2846, device='cuda:0')","tensor(0.4998, device='cuda:0')",0.011192535999725806
167,167,1.3000763654708862,0.2656327188014984,"tensor(0.2839, device='cuda:0')","tensor(0.4985, device='cuda:0')",0.011154561998409918
168,168,1.300803542137146,0.26436474919319153,"tensor(0.2793, device='cuda:0')","tensor(0.5002, device='cuda:0')",0.01089509099983843
169,169,1.2974512577056885,0.26641780138015747,"tensor(0.2836, device='cuda:0')","tensor(0.4924, device='cuda:0')",0.011040467001294019
170,170,1.2924482822418213,0.27111369371414185,"tensor(0.2751, device='cuda:0')","tensor(0.4861, device='cuda:0')",0.01092760300161899
171,171,1.298592209815979,0.2651260197162628,"tensor(0.2881, device='cuda:0')","tensor(0.5005, device='cuda:0')",0.011232903001655359
172,172,1.2906066179275513,0.2665683925151825,"tensor(0.2786, device='cuda:0')","tensor(0.4834, device='cuda:0')",0.011478645003080601
173,173,1.3003318309783936,0.266343891620636,"tensor(0.2832, device='cuda:0')","tensor(0.5046, device='cuda:0')",0.01102874400021392
174,174,1.2954013347625732,0.2709711790084839,"tensor(0.2773, device='cuda:0')","tensor(0.4958, device='cuda:0')",0.01113311200242606
175,175,1.2878717184066772,0.2611648738384247,"tensor(0.2882, device='cuda:0')","tensor(0.5139, device='cuda:0')",0.01130697699773009
176,176,1.2816932201385498,0.2689157724380493,"tensor(0.2815, device='cuda:0')","tensor(0.5010, device='cuda:0')",0.011248039998463355
177,177,1.279476523399353,0.26283109188079834,"tensor(0.2866, device='cuda:0')","tensor(0.5110, device='cuda:0')",0.011370752999937395
178,178,1.2781119346618652,0.26872190833091736,"tensor(0.2889, device='cuda:0')","tensor(0.5229, device='cuda:0')",0.011459925000963267
179,179,1.280231237411499,0.2686164975166321,"tensor(0.2757, device='cuda:0')","tensor(0.4846, device='cuda:0')",0.011140935999719659
180,180,1.2768765687942505,0.2648548185825348,"tensor(0.2788, device='cuda:0')","tensor(0.4993, device='cuda:0')",0.01156115900084842
181,181,1.279703140258789,0.2660622000694275,"tensor(0.2825, device='cuda:0')","tensor(0.4985, device='cuda:0')",0.01113758700012113
182,182,1.276151418685913,0.27308619022369385,"tensor(0.2807, device='cuda:0')","tensor(0.4978, device='cuda:0')",0.011407480997149833
183,183,1.2857837677001953,0.26697102189064026,"tensor(0.2839, device='cuda:0')","tensor(0.5151, device='cuda:0')",0.011350074000802124
184,184,1.2821613550186157,0.26360461115837097,"tensor(0.2813, device='cuda:0')","tensor(0.5098, device='cuda:0')",0.011328542001137976
185,185,1.2753684520721436,0.26720231771469116,"tensor(0.2830, device='cuda:0')","tensor(0.5061, device='cuda:0')",0.011522417000378482
186,186,1.2781611680984497,0.26573848724365234,"tensor(0.2903, device='cuda:0')","tensor(0.5044, device='cuda:0')",0.011436349002906354
187,187,1.2651560306549072,0.26728591322898865,"tensor(0.2841, device='cuda:0')","tensor(0.4993, device='cuda:0')",0.011270240000158083
188,188,1.267256736755371,0.26885420083999634,"tensor(0.2806, device='cuda:0')","tensor(0.4963, device='cuda:0')",0.011423207997722784
189,189,1.2700867652893066,0.2645860016345978,"tensor(0.2766, device='cuda:0')","tensor(0.4937, device='cuda:0')",0.011648528001387604
190,190,1.268978476524353,0.268271803855896,"tensor(0.2832, device='cuda:0')","tensor(0.4985, device='cuda:0')",0.011044145001505967
191,191,1.2663527727127075,0.26681584119796753,"tensor(0.2752, device='cuda:0')","tensor(0.4805, device='cuda:0')",0.0112409290013602
192,192,1.2701541185379028,0.2658940851688385,"tensor(0.2901, device='cuda:0')","tensor(0.5146, device='cuda:0')",0.011167668999405578
193,193,1.2709020376205444,0.2661096751689911,"tensor(0.2771, device='cuda:0')","tensor(0.5049, device='cuda:0')",0.01104376399962348
194,194,1.2691574096679688,0.26600658893585205,"tensor(0.2927, device='cuda:0')","tensor(0.5129, device='cuda:0')",0.011622992999036796
195,195,1.2616710662841797,0.26866424083709717,"tensor(0.2803, device='cuda:0')","tensor(0.4890, device='cuda:0')",0.01125732299988158
196,196,1.2612457275390625,0.2681696116924286,"tensor(0.2871, device='cuda:0')","tensor(0.5151, device='cuda:0')",0.01115335599752143
197,197,1.2623553276062012,0.2697280943393707,"tensor(0.2809, device='cuda:0')","tensor(0.4983, device='cuda:0')",0.011180323002918158
198,198,1.2639260292053223,0.2700861394405365,"tensor(0.2883, device='cuda:0')","tensor(0.4983, device='cuda:0')",0.011862036000820808
199,199,1.2542381286621094,0.27261725068092346,"tensor(0.2756, device='cuda:0')","tensor(0.4966, device='cuda:0')",0.01204775500082178
200,200,1.2546107769012451,0.26974910497665405,"tensor(0.2846, device='cuda:0')","tensor(0.5098, device='cuda:0')",0.012278434001927963
201,201,1.2588765621185303,0.2696472704410553,"tensor(0.2844, device='cuda:0')","tensor(0.4980, device='cuda:0')",0.011636511997494381
202,202,1.2522350549697876,0.26780441403388977,"tensor(0.2908, device='cuda:0')","tensor(0.4958, device='cuda:0')",0.011914221999177244
203,203,1.2504521608352661,0.26826751232147217,"tensor(0.2848, device='cuda:0')","tensor(0.5012, device='cuda:0')",0.011357884002791252
204,204,1.2498533725738525,0.2650905251502991,"tensor(0.2854, device='cuda:0')","tensor(0.5010, device='cuda:0')",0.01143809699715348
