,epoch,loss_mean,loss_std,proposal_width,acceptance_rate,walltime
0,0,6.52592658996582,0.9179027080535889,"tensor(0.1719, device='cuda:0')","tensor(0.4863, device='cuda:0')",0.05049413300002925
1,1,6.422878265380859,0.8268066048622131,"tensor(0.1613, device='cuda:0')","tensor(0.4834, device='cuda:0')",0.0137574529981066
2,2,6.332347393035889,0.7325854301452637,"tensor(0.1658, device='cuda:0')","tensor(0.4963, device='cuda:0')",0.014339569002913777
3,3,6.243733882904053,0.6705421805381775,"tensor(0.1659, device='cuda:0')","tensor(0.5002, device='cuda:0')",0.014368795000336831
4,4,6.161033630371094,0.6122744679450989,"tensor(0.1697, device='cuda:0')","tensor(0.5127, device='cuda:0')",0.014354238999658264
5,5,6.0771589279174805,0.5714635848999023,"tensor(0.1684, device='cuda:0')","tensor(0.4932, device='cuda:0')",0.014154337000945816
6,6,5.993320465087891,0.5335047841072083,"tensor(0.1658, device='cuda:0')","tensor(0.4888, device='cuda:0')",0.013938530999439536
7,7,5.9269256591796875,0.5244238376617432,"tensor(0.1697, device='cuda:0')","tensor(0.4954, device='cuda:0')",0.01359351099745254
8,8,5.839751243591309,0.48825669288635254,"tensor(0.1620, device='cuda:0')","tensor(0.4949, device='cuda:0')",0.013880210997740505
9,9,5.763753890991211,0.47168317437171936,"tensor(0.1617, device='cuda:0')","tensor(0.4941, device='cuda:0')",0.014522552999551408
10,10,5.693427562713623,0.4545193910598755,"tensor(0.1668, device='cuda:0')","tensor(0.5115, device='cuda:0')",0.014596190998418024
11,11,5.627405166625977,0.4467134177684784,"tensor(0.1621, device='cuda:0')","tensor(0.4929, device='cuda:0')",0.014306364999356447
12,12,5.55321741104126,0.4277825653553009,"tensor(0.1605, device='cuda:0')","tensor(0.5010, device='cuda:0')",0.014419248000194784
13,13,5.489600658416748,0.43870410323143005,"tensor(0.1576, device='cuda:0')","tensor(0.4893, device='cuda:0')",0.0146465600009833
14,14,5.427177429199219,0.4215305745601654,"tensor(0.1602, device='cuda:0')","tensor(0.5105, device='cuda:0')",0.014422755000850884
15,15,5.368661403656006,0.4201071858406067,"tensor(0.1626, device='cuda:0')","tensor(0.4985, device='cuda:0')",0.014291694002167787
16,16,5.315378189086914,0.4224284589290619,"tensor(0.1606, device='cuda:0')","tensor(0.4966, device='cuda:0')",0.013305953001690796
17,17,5.25801944732666,0.41772833466529846,"tensor(0.1562, device='cuda:0')","tensor(0.5171, device='cuda:0')",0.012884454998129513
18,18,5.207984447479248,0.40640679001808167,"tensor(0.1594, device='cuda:0')","tensor(0.5164, device='cuda:0')",0.012807200000679586
19,19,5.1644062995910645,0.4261220693588257,"tensor(0.1551, device='cuda:0')","tensor(0.5122, device='cuda:0')",0.012726466000458458
20,20,5.122741222381592,0.4116046726703644,"tensor(0.1558, device='cuda:0')","tensor(0.5000, device='cuda:0')",0.013138336002157303
21,21,5.0751543045043945,0.41482555866241455,"tensor(0.1468, device='cuda:0')","tensor(0.4875, device='cuda:0')",0.012979136998183094
22,22,5.03369140625,0.40434911847114563,"tensor(0.1487, device='cuda:0')","tensor(0.5066, device='cuda:0')",0.012680964999162825
23,23,5.00393009185791,0.39515167474746704,"tensor(0.1513, device='cuda:0')","tensor(0.5137, device='cuda:0')",0.012213002999487799
24,24,4.9776506423950195,0.39283812046051025,"tensor(0.1464, device='cuda:0')","tensor(0.4966, device='cuda:0')",0.01198345200100448
25,25,4.9612226486206055,0.39485305547714233,"tensor(0.1425, device='cuda:0')","tensor(0.5039, device='cuda:0')",0.01268554799753474
26,26,4.932425498962402,0.38173389434814453,"tensor(0.1440, device='cuda:0')","tensor(0.5046, device='cuda:0')",0.012874407999333926
27,27,4.913264274597168,0.3783518970012665,"tensor(0.1468, device='cuda:0')","tensor(0.5117, device='cuda:0')",0.01257256399912876
28,28,4.890331268310547,0.3659302294254303,"tensor(0.1440, device='cuda:0')","tensor(0.5032, device='cuda:0')",0.011954884001170285
29,29,4.865453720092773,0.3719894587993622,"tensor(0.1469, device='cuda:0')","tensor(0.4875, device='cuda:0')",0.01189415699991514
30,30,4.836521148681641,0.36932530999183655,"tensor(0.1539, device='cuda:0')","tensor(0.4968, device='cuda:0')",0.012796955001249444
31,31,4.799952507019043,0.36599844694137573,"tensor(0.1597, device='cuda:0')","tensor(0.5093, device='cuda:0')",0.012766187002853258
32,32,4.769609451293945,0.36272183060646057,"tensor(0.1631, device='cuda:0')","tensor(0.4922, device='cuda:0')",0.012403296001139097
33,33,4.737480640411377,0.34523582458496094,"tensor(0.1644, device='cuda:0')","tensor(0.5000, device='cuda:0')",0.012086456998076756
34,34,4.705447196960449,0.33255288004875183,"tensor(0.1608, device='cuda:0')","tensor(0.5002, device='cuda:0')",0.012288958998396993
35,35,4.656794548034668,0.3141452968120575,"tensor(0.1618, device='cuda:0')","tensor(0.4775, device='cuda:0')",0.013001486000575824
36,36,4.624848365783691,0.31187862157821655,"tensor(0.1663, device='cuda:0')","tensor(0.5051, device='cuda:0')",0.012693778000539169
