,epoch,loss,energy_mean,energy_std,CI,proposal_width,acceptance_rate,walltime
0,0,0.1962373256683349,1.5721428394317627,0.9213117957115172,-0.4421964862502384,0.7197421789169312,"tensor(0.5137, device='cuda:0')",0.1408673699988867
1,1,0.2055028975009918,1.558424472808838,0.9640254974365234,-0.4421964862502384,0.7032040357589722,"tensor(0.4868, device='cuda:0')",0.0555717339993862
2,2,0.1929720640182495,1.5962224006652832,0.8796331286430359,-0.4421964862502384,0.7125112414360046,"tensor(0.5005, device='cuda:0')",0.0554565530001127
3,3,0.1901744604110717,1.6055809259414673,0.8723867535591125,-0.4421964862502384,0.6989966630935669,"tensor(0.4875, device='cuda:0')",0.0538772079999034
4,4,0.204268604516983,1.5865001678466797,0.9034200310707092,-0.4421964862502384,0.6923745274543762,"tensor(0.5005, device='cuda:0')",0.0530044150000321
5,5,0.2101687937974929,1.5869412422180176,0.8960832953453064,-0.4421964862502384,0.7042713165283203,"tensor(0.5005, device='cuda:0')",0.0589480429989635
6,6,0.170274868607521,1.6197054386138916,0.8292407989501953,-0.4421964862502384,0.708118736743927,"tensor(0.4956, device='cuda:0')",0.0515850140000111
7,7,0.1885758638381958,1.5913649797439575,0.8702558875083923,-0.4421964862502384,0.7146949768066406,"tensor(0.4971, device='cuda:0')",0.04967686999953
8,8,0.2053044289350509,1.5758185386657717,0.91153222322464,-0.4421964862502384,0.6948850750923157,"tensor(0.4900, device='cuda:0')",0.0509618400010367
9,9,0.1835241764783859,1.5806703567504885,0.8867349624633789,-0.4421964862502384,0.7140679359436035,"tensor(0.5168, device='cuda:0')",0.0495454079991759
10,10,0.167571559548378,1.603451371192932,0.8435426354408264,-0.4421964862502384,0.7234682440757751,"tensor(0.5085, device='cuda:0')",0.0481219260000216
11,11,0.2427302598953247,1.50416898727417,1.0181947946548462,-0.4421964862502384,0.7158952355384827,"tensor(0.5107, device='cuda:0')",0.0494098599992867
12,12,0.1531450152397155,1.6180696487426758,0.8187398314476013,-0.4421964862502384,0.7188705801963806,"tensor(0.5027, device='cuda:0')",0.0526530660008575
13,13,0.1831201910972595,1.577578902244568,0.8987307548522949,-0.4421964862502384,0.6940244436264038,"tensor(0.4946, device='cuda:0')",0.0548580680006125
14,14,0.1911093443632125,1.584169626235962,0.8803669810295105,-0.4421964862502384,0.7075167298316956,"tensor(0.5063, device='cuda:0')",0.0500459790000604
15,15,0.1701647043228149,1.594395875930786,0.8531873226165771,-0.4421964862502384,0.7001715302467346,"tensor(0.4907, device='cuda:0')",0.0476927100007742
16,16,0.2132713347673416,1.5325167179107666,0.9632185697555542,-0.4421964862502384,0.7154662609100342,"tensor(0.5012, device='cuda:0')",0.0490651550007896
17,17,0.1749588549137115,1.5912128686904907,0.8507562279701233,-0.4421964862502384,0.6799123883247375,"tensor(0.4929, device='cuda:0')",0.0480027719986537
18,18,0.1939054727554321,1.597728967666626,0.8505430817604065,-0.4421964862502384,0.7043762803077698,"tensor(0.5149, device='cuda:0')",0.0492499810006847
19,19,0.1767287999391555,1.6046055555343628,0.8303287029266357,-0.4421964862502384,0.7285589575767517,"tensor(0.5134, device='cuda:0')",0.0478119689996674
20,20,0.2143402248620987,1.5523793697357178,0.9297553896903992,-0.4421964862502384,0.7104902863502502,"tensor(0.4939, device='cuda:0')",0.0484618970003793
21,21,0.1875746846199035,1.592345118522644,0.8524137139320374,-0.4421964862502384,0.6999213695526123,"tensor(0.5005, device='cuda:0')",0.0505170340002223
22,22,0.2151043117046356,1.5723997354507446,0.902350902557373,-0.4421964862502384,0.7217413783073425,"tensor(0.5015, device='cuda:0')",0.0546039299988478
23,23,0.2142887711524963,1.5573270320892334,0.927994191646576,-0.4421964862502384,0.7204523086547852,"tensor(0.5037, device='cuda:0')",0.0544801890009694
24,24,0.2314872592687606,1.5404640436172483,0.9475602507591248,-0.4421964862502384,0.6994839310646057,"tensor(0.5015, device='cuda:0')",0.0528658549992542
25,25,0.241038978099823,1.5120584964752195,1.0108976364135742,-0.4421964862502384,0.7103224992752075,"tensor(0.5015, device='cuda:0')",0.0522319249994325
26,26,0.2114346325397491,1.5580204725265503,0.9008225202560424,-0.4421964862502384,0.6940579414367676,"tensor(0.4863, device='cuda:0')",0.0533712930009642
