,epoch,loss,energy_mean,energy_std,CI,proposal_width,acceptance_rate,walltime
0,0,0.0003477124555502087,1.9999446868896484,0.009996768087148666,1.9999999999999933,0.7014825344085693,tensor(0.4866),0.07394317200032674
1,1,0.0015894277021288872,1.9999053478240967,0.014678330160677433,1.9999999999999933,0.7145707607269287,tensor(0.4988),0.062037048999627586
2,2,0.0018602273194119334,1.9999526739120483,0.009727033786475658,1.9999999999999933,0.7220986485481262,tensor(0.5164),0.05914964499970665
3,3,0.001297422219067812,1.999962568283081,0.011318570002913475,1.9999999999999933,0.7139146327972412,tensor(0.5049),0.06081393900058174
4,4,0.0012507246574386954,2.0000486373901367,0.013324658386409283,1.9999999999999933,0.6998903155326843,tensor(0.5076),0.06033215699972061
5,5,0.0018751936731860042,1.9996979236602783,0.01177594531327486,1.9999999999999933,0.7209421992301941,tensor(0.5205),0.07822429899988492
6,6,0.0015854937955737114,1.9998011589050293,0.009735538624227047,1.9999999999999933,0.7106541991233826,tensor(0.5105),0.0623482539995166
7,7,0.0016676122322678566,1.9997669458389282,0.009384669363498688,1.9999999999999933,0.6949225068092346,tensor(0.4927),0.09024193499953981
8,8,0.0012065039481967688,1.9999982118606567,0.010578942485153675,1.9999999999999933,0.7151508331298828,tensor(0.4993),0.08239813999989565
9,9,0.0015377290546894073,2.0002777576446533,0.010724234394729137,1.9999999999999933,0.7295273542404175,tensor(0.5002),0.07119279400012601
10,10,0.0007699100533500314,2.000007390975952,0.00982553418725729,1.9999999999999933,0.7271701693534851,tensor(0.4971),0.06956964999972115
11,11,0.0018713297322392464,1.9996654987335205,0.008771958760917187,1.9999999999999933,0.707808792591095,tensor(0.4895),0.06670732900056464
12,12,0.0014275005087256432,1.9997872114181519,0.008199007250368595,1.9999999999999933,0.7258461713790894,tensor(0.5020),0.06590977199994086
13,13,0.0010353215038776398,1.999717116355896,0.009104090742766857,1.9999999999999933,0.7160006761550903,tensor(0.4993),0.06259536100060359
14,14,0.001105740200728178,1.9997620582580566,0.009392457082867622,1.9999999999999933,0.7027566432952881,tensor(0.4937),0.06523501199990278
15,15,0.0014538082759827375,1.9997233152389526,0.009389148093760014,1.9999999999999933,0.7052097320556641,tensor(0.4915),0.06270974000017304
16,16,0.0009448301279917359,1.9998841285705566,0.008731486275792122,1.9999999999999933,0.7049356698989868,tensor(0.5029),0.07038209599977563
17,17,0.0013599301455542445,1.999664306640625,0.008370095863938332,1.9999999999999933,0.710318386554718,tensor(0.4946),0.0672461280000789
18,18,0.0009778765961527824,1.999875545501709,0.008173095062375069,1.9999999999999933,0.6943728923797607,tensor(0.4932),0.06767644400042627
19,19,0.0011506655719131231,1.9998650550842285,0.008321797475218773,1.9999999999999933,0.7157911658287048,tensor(0.5049),0.0766804860004413
20,20,0.001188898691907525,1.9998316764831543,0.008344410918653011,1.9999999999999933,0.7035309672355652,tensor(0.5046),0.092736433999562
21,21,0.0016354433028027415,1.9998142719268799,0.008252470754086971,1.9999999999999933,0.7144230008125305,tensor(0.4932),0.0870352339998135
22,22,0.0011337042087689042,1.999725341796875,0.00832313485443592,1.9999999999999933,0.7248418927192688,tensor(0.5022),0.09594771199954266
23,23,0.0019565573893487453,1.999711513519287,0.007656263653188944,1.9999999999999933,0.7175828218460083,tensor(0.4993),0.08991853399948013
24,24,0.00198609521612525,1.9997494220733643,0.008050471544265747,1.9999999999999933,0.7173500657081604,tensor(0.4951),0.075510697000027
25,25,0.0014191694790497422,1.9997135400772095,0.008479485288262367,1.9999999999999933,0.725909411907196,tensor(0.5042),0.06891756499953772
26,26,0.0011781849898397923,1.99986732006073,0.00843491218984127,1.9999999999999933,0.7241324782371521,tensor(0.5122),0.08710507700016024
27,27,0.001639713766053319,1.9996459484100342,0.008035357110202312,1.9999999999999933,0.7279638051986694,tensor(0.4976),0.06564522900043812
28,28,0.0013243580469861627,1.9999685287475586,0.007585654500871897,1.9999999999999933,0.7097172737121582,tensor(0.5007),0.06740741700014041
29,29,0.001146775670349598,1.9997897148132324,0.007923361845314503,1.9999999999999933,0.6930245757102966,tensor(0.5002),0.062490422000337276
30,30,0.0016608742298558354,2.000001907348633,0.007827495224773884,1.9999999999999933,0.6926873326301575,tensor(0.4973),0.06798880099995586
31,31,0.0011761118657886982,2.000093936920166,0.007951518520712852,1.9999999999999933,0.705892026424408,tensor(0.4900),0.06708104799963621
32,32,0.0009394570370204747,1.9998427629470825,0.007834348827600479,1.9999999999999933,0.7330141663551331,tensor(0.5059),0.06904062600006
33,33,0.0007525508990511298,1.999802827835083,0.007992052473127842,1.9999999999999933,0.6990533471107483,tensor(0.4849),0.06360563899943372
34,34,0.0005148478085175157,2.000037908554077,0.007894000969827175,1.9999999999999933,0.7098857164382935,tensor(0.5139),0.06715952600006858
35,35,0.001380800036713481,1.9999178647994995,0.007431928068399429,1.9999999999999933,0.6845242977142334,tensor(0.5103),0.06172490900007688
36,36,0.001564699923619628,1.9997533559799194,0.007941015996038914,1.9999999999999933,0.7102303504943848,tensor(0.4941),0.06273125099960453
37,37,0.0014789918204769492,1.9999620914459229,0.007657158188521862,1.9999999999999933,0.6972153782844543,tensor(0.4771),0.06437160099994799
38,38,0.001601091935299337,1.999677300453186,0.007820225320756435,1.9999999999999933,0.7027187943458557,tensor(0.5051),0.059074473000691796
39,39,0.001269203843548894,1.999839186668396,0.007834265939891338,1.9999999999999933,0.7149306535720825,tensor(0.5129),0.06436756400034938
40,40,0.0015197849133983254,1.9998714923858643,0.007715399842709303,1.9999999999999933,0.7086373567581177,tensor(0.4888),0.061606213999766624
