,epoch,loss,energy_mean,energy_std,CI,proposal_width,acceptance_rate,walltime
0,0,0.0010863537900149822,1.9997072219848633,0.009511289186775684,1.9999999999999933,0.7197421789169312,"tensor(0.5137, device='cuda:0')",0.10323944600531831
1,1,-0.00029336061561480165,1.9996002912521362,0.01014645118266344,1.9999999999999933,0.7056465744972229,"tensor(0.4878, device='cuda:0')",0.05082104800385423
2,2,-0.0022382396273314953,1.999891757965088,0.01139126904308796,1.9999999999999933,0.7127932906150818,"tensor(0.4978, device='cuda:0')",0.05260722999810241
3,3,-0.0016169690061360598,1.9996871948242188,0.01168464682996273,1.9999999999999933,0.7035126090049744,"tensor(0.4897, device='cuda:0')",0.05098876300326083
4,4,-0.001728018862195313,1.9999542236328125,0.011811783537268639,1.9999999999999933,0.7132342457771301,"tensor(0.5002, device='cuda:0')",0.05013001000043005
5,5,-0.0021849540062248707,1.9997270107269287,0.011931891553103924,1.9999999999999933,0.7031159996986389,"tensor(0.5022, device='cuda:0')",0.04954814699885901
6,6,-0.004228326957672834,2.0000627040863037,0.01359211839735508,1.9999999999999933,0.7169796824455261,"tensor(0.5049, device='cuda:0')",0.04925458900106605
7,7,-0.005444754846394062,1.999908685684204,0.015628308057785034,1.9999999999999933,0.7164360284805298,"tensor(0.5103, device='cuda:0')",0.04980258599971421
8,8,-0.005358387250453234,1.999948263168335,0.016431225463747978,1.9999999999999933,0.7051469087600708,"tensor(0.4949, device='cuda:0')",0.05925584299984621
9,9,-0.006596630439162254,1.9996037483215332,0.018153512850403786,1.9999999999999933,0.7283645868301392,"tensor(0.5125, device='cuda:0')",0.0498408730054507
10,10,-0.008002499118447304,1.9999064207077026,0.020141365006566048,1.9999999999999933,0.7282994389533997,"tensor(0.5134, device='cuda:0')",0.05075630700594047
11,11,-0.009362652897834778,2.000190258026123,0.021840473636984825,1.9999999999999933,0.7177085876464844,"tensor(0.5015, device='cuda:0')",0.05021005000162404
12,12,-0.01130459550768137,2.000077247619629,0.024187078699469566,1.9999999999999933,0.7116095423698425,"tensor(0.4985, device='cuda:0')",0.04958425600489136
13,13,-0.011856438592076302,2.000568389892578,0.026137012988328934,1.9999999999999933,0.7090340852737427,"tensor(0.5000, device='cuda:0')",0.05084108400478726
14,14,-0.01479143276810646,2.0007848739624023,0.02905038371682167,1.9999999999999933,0.7097857594490051,"tensor(0.5061, device='cuda:0')",0.04934577999665635
15,15,-0.01261139940470457,1.999899983406067,0.029207397252321243,1.9999999999999933,0.7239468097686768,"tensor(0.5020, device='cuda:0')",0.059065948000352364
16,16,-0.013710981234908104,1.999503254890442,0.029449613764882088,1.9999999999999933,0.7406556606292725,"tensor(0.5085, device='cuda:0')",0.050698409002507105
17,17,-0.013505442067980766,2.000013828277588,0.030394306406378746,1.9999999999999933,0.6983134746551514,"tensor(0.4897, device='cuda:0')",0.049350475004757755
18,18,-0.014145821332931519,2.0009639263153076,0.030526086688041687,1.9999999999999933,0.7207888960838318,"tensor(0.5190, device='cuda:0')",0.049839915001939517
19,19,-0.014818098396062851,2.0006511211395264,0.03136366978287697,1.9999999999999933,0.7202327847480774,"tensor(0.4976, device='cuda:0')",0.04946809199464042
20,20,-0.015978973358869553,2.0000462532043457,0.03297661244869232,1.9999999999999933,0.729248583316803,"tensor(0.5005, device='cuda:0')",0.05247315699671162
21,21,-0.015185389667749405,2.0002505779266357,0.03175859525799751,1.9999999999999933,0.7371671199798584,"tensor(0.5083, device='cuda:0')",0.0502383290004218
22,22,-0.014851504936814308,1.999668836593628,0.03114445134997368,1.9999999999999933,0.7202840447425842,"tensor(0.4912, device='cuda:0')",0.04875115299364552
23,23,-0.013355703093111515,1.9996130466461182,0.02941959723830223,1.9999999999999933,0.7268936634063721,"tensor(0.5146, device='cuda:0')",0.04925771700072801
24,24,-0.014040786772966385,2.0003607273101807,0.029489928856492043,1.9999999999999933,0.7143284678459167,"tensor(0.5056, device='cuda:0')",0.04919623999739997
25,25,-0.012907319702208042,2.000261068344116,0.028466152027249336,1.9999999999999933,0.7130676507949829,"tensor(0.4968, device='cuda:0')",0.05007617799856234
26,26,-0.012334905564785004,2.0003433227539062,0.027101552113890648,1.9999999999999933,0.7162272334098816,"tensor(0.4971, device='cuda:0')",0.05016611400060356
27,27,-0.011874357238411903,2.00039005279541,0.025107596069574356,1.9999999999999933,0.7183839678764343,"tensor(0.4915, device='cuda:0')",0.049876322998898104
28,28,-0.010999370366334915,2.000244140625,0.024079732596874237,1.9999999999999933,0.7165905237197876,"tensor(0.5085, device='cuda:0')",0.04994865500339074
29,29,-0.010446205735206604,2.000307559967041,0.02321574278175831,1.9999999999999933,0.7224043011665344,"tensor(0.4998, device='cuda:0')",0.04984898200200405
30,30,-0.009628139436244965,2.0010454654693604,0.021964363753795624,1.9999999999999933,0.715146005153656,"tensor(0.4949, device='cuda:0')",0.04999888600286795
31,31,-0.009226378053426743,1.9999583959579468,0.02189849689602852,1.9999999999999933,0.7208964824676514,"tensor(0.4995, device='cuda:0')",0.04972155799623579
32,32,-0.007858462631702423,1.9998741149902344,0.020721087232232094,1.9999999999999933,0.7151815891265869,"tensor(0.4951, device='cuda:0')",0.05000044400367187
33,33,-0.00825737975537777,2.0000834465026855,0.020157059654593468,1.9999999999999933,0.7176100015640259,"tensor(0.5012, device='cuda:0')",0.049933943002542946
34,34,-0.008128955960273743,2.000373125076294,0.020039783790707588,1.9999999999999933,0.7206376194953918,"tensor(0.5095, device='cuda:0')",0.05059387099754531
